,Unnamed: 0,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
81,HEYL,391.450254901875,3.3171043819172503,0.7609674558798181,4.35906208115308,1.3062105743034698e-05,0.0077446398707586095
470,GJA8,467.422015820365,3.31797355123661,0.9367029662976558,3.5421832433722202,0.00039682970271358596,0.042183920258227994
166,DUSP18,451.849352886975,3.3217117740940396,0.811664626318195,4.09246832544829,4.26805558866588e-05,0.0136129920651808
211,SNX18P10,348.228489846402,3.3248593932350703,0.8422089437655629,3.94778447539329,7.887776437630459e-05,0.0187077965594574
516,FBXL13,549.274639194585,3.32973799932984,0.953200928278737,3.4932173275812697,0.00047723794201606795,0.0462105086708551
497,BDH1,376.412498881264,3.3312831107305803,0.948266335440084,3.5130247549962403,0.0004430361974288269,0.0446057026307714
317,HYKK,540.935285329754,3.3502125644904703,0.8940798045811759,3.7471068548068303,0.000178885896152121,0.0282847853598264
229,TMEM43,471.312057163872,3.3506365451027595,0.859671229679347,3.8975790155877696,9.71591259888505e-05,0.0212402522341104
506,FMO7P,399.595186811978,3.35147755852332,0.956371977168544,3.50436612378143,0.00045769563114588397,0.0450851379797721
275,TNFRSF21,580.762183172661,3.3539948001079702,0.877779128297833,3.82100085543382,0.000132911191114701,0.0242691273101372
538,ZNF385D-AS2,570.970844952954,3.35449331015379,0.9661057758274649,3.47218016296474,0.000516249754269385,0.0482052692332327
244,SEPHS2,360.998128535895,3.3559426684398903,0.8655224047560179,3.87736082855752,0.000105595694289728,0.0217571350988183
271,SNORD89,405.357230756948,3.3579552718062597,0.877494159988408,3.82675512262169,0.000129843568154576,0.0240024428322802
321,NCCRP1,915.832047014066,3.3624892490575498,0.900435466656464,3.73429232140676,0.00018824375087311598,0.02941798681686
349,TOB1-AS1,229.361255710008,3.3688325155484904,0.91184976223933,3.6945039139729303,0.00022031650025244,0.0315604955817463
392,BNIP3P12,871.986132086859,3.37306300754384,0.930937061707223,3.6232986592649596,0.000290869637311075,0.0372142906708351
148,PP13,616.006264750628,3.37313170417308,0.820050469068167,4.11332208370786,3.9000564304015706e-05,0.0130781426791254
304,SCARNA4,425.625480450437,3.37527696697813,0.894313135018712,3.77415564505548,0.000160550505559642,0.0264633213252989
162,RPL21P64,602.336138410108,3.37867881316842,0.8280670299437649,4.0801996589549905,4.4997034519221706e-05,0.0136129920651808
170,TCEANC2,364.59191819339304,3.39262539630879,0.8352824098554209,4.06165071391366,4.8726944643333e-05,0.0143277163953885
291,SSC5D,372.60684581543296,3.39277441692056,0.894802629802932,3.79164555838171,0.000149652395123134,0.0256814746729908
193,ADIPOR2,380.400915881296,3.40166040858856,0.850332432408807,4.0003888819721904,6.32384762587765e-05,0.0163401366405411
313,SHISA2,513.782879576734,3.40422649225029,0.9069425377858649,3.7535194903980296,0.000174368967683707,0.0279218027519251
134,INHBA-AS1,371.96684908219004,3.4068860458191903,0.818128511034413,4.164243147463029,3.1238707291308395e-05,0.0116349143801058
514,RNF144A,220.12053837711102,3.4073604876729195,0.9741606686217299,3.4977397439928994,0.00046921877266274805,0.0458112409869041
186,TTLL11,289.782433063482,3.40968142958206,0.849592841115947,4.01331233571062,5.98726059380641e-05,0.0160986871613465
381,MIR4766,464.148597739945,3.41436880468922,0.935714872437237,3.64894147273291,0.000263323081193408,0.0347524061012621
185,SNRPCP3,334.34426288080897,3.41967454493667,0.851143400372077,4.01774194976048,5.87584917569283e-05,0.01588406303242
460,TCEB1P9,390.18952444940004,3.42644422239456,0.963305378326073,3.5569657343226497,0.000375163069272499,0.0413205545180948
152,HOMER2P2,541.9974040371869,3.4284977058153703,0.8345973870503929,4.10796601931891,3.9915881253337e-05,0.0131617677055193
454,TLX3,716.38153110044,3.43308724695916,0.9649767474750459,3.55768909037669,0.000374131768067657,0.0413205545180948
122,P2RX6P,242.52598642765201,3.4369102687326003,0.8151771032171651,4.21615162541802,2.4850670537585398e-05,0.0101586712626043
326,COL24A1,845.230992392728,3.43953217213569,0.923595712826308,3.7240668447997898,0.000196038983049743,0.0300498635588273
207,CEACAM19,378.133964093815,3.4425031260575496,0.8714750769583249,3.9502026128765295,7.80850639606772e-05,0.0186913655972223
142,TLL1,202.069211400124,3.45345815129807,0.8336691564309169,4.14248041283298,3.4356971900479605e-05,0.0120804398890071
175,AP1S3,406.98041050955004,3.454359387506,0.856184265929021,4.034598070729279,5.46958421968786e-05,0.0154233351650429
123,HLA-W,646.612624360522,3.4561330878973595,0.8219561945027271,4.20476554713269,2.61352930848025e-05,0.0105128693727756
499,TYK2,1052.89223319706,3.4568851228436297,0.9841480779625659,3.51256604595546,0.00044380168606799903,0.0446057026307714
354,KRT18P7,356.63360898045096,3.45943771283252,0.9375589189542979,3.6898349990537,0.00022439955101677403,0.0317906762684781
308,OR52S1P,608.083708327923,3.46743707883358,0.92050734895054,3.7668760415511797,0.000165303023849446,0.0268983862206279
417,LENEP,1247.19754449021,3.4685828250904,0.9653250634288879,3.59317597408048,0.000326671809456811,0.0392055337741586
319,GUSBP9,514.020946249575,3.46887202325206,0.9277817941402879,3.7388877914622496,0.000184836200202226,0.0290429655699004
235,MTND4P13,271.393428437093,3.4733931200968398,0.89330701755566,3.88824116662715,0.000100973271982456,0.0213320886073524
452,EIF4A1P1,969.7050243647141,3.47581850583928,0.974691929073626,3.56606882868394,0.000362376235992156,0.0411039585977106
357,RPS6P9,499.341690757193,3.4904538856049903,0.9470234608074499,3.68571004843846,0.000228065890738191,0.0320010543457922
174,LST1,249.691432026656,3.49154192042639,0.8641842544058169,4.04027486340521,5.3388594068722605e-05,0.0153396108478254
97,RNA5SP303,510.435290054278,3.4937452116243897,0.8131058096788241,4.29679036853077,1.73288929645626e-05,0.0088909598688895
108,MIR3667,404.69966093555604,3.4965759201372797,0.819567758540512,4.2663658784772,1.98682846010787e-05,0.009300057321378041
127,OR8K4P,352.176547432222,3.50103712678053,0.835430862395077,4.19069642309298,2.7809954329409698e-05,0.0109377924772087
158,C2orf44,369.57446852724297,3.5011820913170295,0.8583253470402579,4.079085050196951,4.5213294781034396e-05,0.0136129920651808
297,ZFP36L1,409.328578560663,3.50193025094082,0.925522537018493,3.78373309225083,0.00015449350029881102,0.0259517717088923
118,CBX3P1,396.651862612817,3.50432681241489,0.8293320344337479,4.22548107020558,2.38430868343091e-05,0.0101586712626043
316,HOTAIRM1,357.898676923075,3.5064889274264903,0.935438768835247,3.7484964748602003,0.00017789783759688898,0.0282172907640668
221,MIR6822,305.663984183455,3.51259487494792,0.894888157059342,3.9251775177029105,8.666580254808441e-05,0.0196290235041452
168,PDLIM7,323.322730861525,3.51267445421426,0.8636543561069979,4.06722252875325,4.7576806221381396e-05,0.0140718199624546
298,IGLV10-54,208.55392535739202,3.51974290768665,0.93036744252403,3.7831750626803897,0.000154840427053314,0.0259517717088923
67,TPM3P7,430.11729811364603,3.52386593342781,0.795866146903514,4.42771180447637,9.52380347366027e-06,0.00680774946703863
281,VPS26B,479.687579846727,3.52607693672813,0.925294854539999,3.8107603424219603,0.000138540026288586,0.0246857109482294
466,RNY4P26,416.372232339897,3.5281523212116004,0.9954301976253391,3.5443492970458697,0.000393583437460264,0.0421709138146338
157,ATP1A2,559.500068142502,3.5367751832617302,0.865068731577754,4.08843257669386,4.3429773353684e-05,0.0136129920651808
482,SSSCA1,440.551276891398,3.53850083426071,1.0019989175864101,3.5314417731948704,0.00041330084443529704,0.0429754727912254
100,RPL21P2,671.6567456265541,3.54521561092606,0.8270296483417829,4.28668502759764,1.81359151628504e-05,0.0090286331713196
129,ZNF90P2,470.94988715591904,3.55110411412315,0.849016880794396,4.1826071948069,2.8818506330600105e-05,0.0110612466931977
155,MAP1LC3BP1,299.143806650687,3.5566800152550604,0.868335627459787,4.09597384096712,4.203974029452371e-05,0.0135500011650574
117,SCGB1C1,654.3431404989,3.56041498341361,0.843837209150402,4.2193149873046405,2.4504571685444102e-05,0.0101586712626043
206,LINC01566,325.069744933263,3.56543124300832,0.901074096984308,3.95686798115828,7.593887102536641e-05,0.0186913655972223
203,CLDN22,374.75092765085,3.56660085793774,0.9017552037331371,3.95517635293095,7.64782167437242e-05,0.0186913655972223
154,KCNG4,383.977449018524,3.5676036293104,0.8702124929365871,4.09969249840495,4.1369944648066296e-05,0.013420143140963998
44,HOTTIP,682.889205601459,3.5693384913115,0.770654013104481,4.6315706278267195,3.6290215715333e-06,0.00405490741418369
89,MIR5590,384.23073209408204,3.5715909324283,0.8246991202123309,4.33078057790184,1.48581686127009e-05,0.00830092862239125
227,CPA4,1006.4044902902,3.57771392796824,0.916855807888791,3.90215549401002,9.53398769089698e-05,0.0210253699599119
520,GHR,1247.59460888225,3.57771955024447,1.02447308834187,3.4922533260830404,0.00047896376132277696,0.0462241398907304
299,PDGFB,419.143142985298,3.57867317967025,0.9455684655705481,3.78467906870277,0.000153907058006609,0.0259517717088923
254,IGKV2-14,559.236727293624,3.5803230751282205,0.9290723045551519,3.8536538626479797,0.00011636807795930601,0.0229455032465563
116,LINC00838,349.75631516760103,3.5936008656394702,0.8506952937219571,4.224310269681601,2.3967366721910298e-05,0.0101586712626043
141,HMGB1P20,299.761169005453,3.5941286165146695,0.86617274188163,4.1494362991693405,3.33295018958543e-05,0.0118528542384383
188,GREB1L,274.253929570032,3.59749341588957,0.8971414837013679,4.00995102918134,6.0731342057098404e-05,0.0162230669154875
261,OR13G1,488.715047444511,3.59799878210654,0.936755695757567,3.8409147640108996,0.000122576674381914,0.0233457491083221
397,CCNT1,515.304591092555,3.5982472826616902,0.994728259679907,3.61731683768547,0.000297672836789138,0.0376721130888581
446,GHITM,277.205424790131,3.59957925162904,1.01003529405042,3.5638153169817297,0.000365503161226843,0.0411039585977106
238,SNRPCP8,475.06377679426805,3.6030716605688196,0.927036780979613,3.8866544828581695,0.00010163525608999499,0.0213821017215943
107,ZHX3,457.442590790517,3.6063308660647007,0.8459405049729058,4.26310224521074,2.01608211457649e-05,0.009300057321378041
182,HDAC11,513.400294920777,3.6112979613478897,0.896903267833602,4.02640740742388,5.66355265578302e-05,0.0155712686173429
230,IPO8,533.183473611508,3.61320725477992,0.9273607296087679,3.8962262897462203,9.770310836162379e-05,0.0212667099200468
32,ELOVL6,332.753072171192,3.61795546918629,0.752680057835233,4.8067640845857,1.53392819461862e-06,0.00232417803448323
111,RBM24,281.566076019567,3.61927488021619,0.8544324239686211,4.2358819476976,2.27656367074057e-05,0.0100461331021701
139,ENPEP,309.410383901622,3.6222651900962997,0.87274499709509,4.1504279052334,3.31854285840061e-05,0.0118528542384383
257,MOCOS,1083.3472322955301,3.62344869467412,0.941738334322753,3.8476172866849603,0.000119272181393506,0.0231682617163533
233,RNU4-4P,505.808804200944,3.63016721579606,0.933083848345681,3.89050482679793,0.000100035886952487,0.0213320886073524
151,ZPBP,310.25565738794603,3.6336017473500895,0.8850169815640601,4.10568590551624,4.03116928193545e-05,0.0131617677055193
248,RBMY2KP,278.993882784474,3.6336995157289,0.939709232292688,3.8668339001666006,0.000110257468556052,0.0222644810299873
125,SPZ1,491.810745319129,3.6421991113028995,0.869173493449063,4.19041668752447,2.7844263978097302e-05,0.0109377924772087
283,ITGA11,476.989796068592,3.64387184678831,0.956068612369705,3.8113078911320297,0.000138233462761048,0.0246857109482294
136,MIR3130-2,375.744913454011,3.64764629056009,0.877029434392481,4.159092212323309,3.19514899777008e-05,0.0117266632669254
210,RBMY2CP,545.649364195766,3.64793645710238,0.9227089167484449,3.9535073205507003,7.701390654725601e-05,0.0186913655972223
196,PPP1R37,522.994522430949,3.64965972573779,0.914268846907438,3.99188897016775,6.55490632878844e-05,0.0167303170110564
99,MIR4726,413.839287324504,3.6518628944373304,0.8516887134948579,4.28779064061106,1.80459056006025e-05,0.0090286331713196
90,CREB3,327.540667074174,3.66237219437738,0.846327991014807,4.327367442953101,1.50902105527803e-05,0.008337921723124671
131,WIPI2,262.129380627311,3.67114679212381,0.878246882138173,4.18008519789568,2.9139989946112602e-05,0.0110999078369734
315,HTR3C,361.303481071743,3.6774741017591204,0.9809952843465309,3.7487174102052796,0.000177741220014885,0.0282172907640668
68,TBC1D13,343.099735874758,3.68665849402375,0.833790863749063,4.42156259358256,9.798966863620379e-06,0.00680774946703863
58,SLC26A7,463.62020671210195,3.68852846002339,0.82283018676719,4.482733520649281,7.369293030736329e-06,0.00607435119472874
172,RPL26P7,380.95347623227997,3.6909792869017704,0.911794756146135,4.0480374141461,5.1648891736810205e-05,0.0149250455483825
249,KIFC1,443.65951191778197,3.6934996143306695,0.956013324376899,3.86343947322908,0.000111801604919096,0.0224606779162683
262,ZNF789,418.209767359009,3.6979956872185897,0.962636509533263,3.8415286046148105,0.00012227048389333402,0.0233457491083221
63,RPS27AP4,620.9180644869809,3.69827511101071,0.830137314470569,4.4550161118457,8.38868947187613e-06,0.00659049523961568
180,MRPS18CP6,569.64717331837,3.69880904905007,0.917194775870624,4.03274107785783,5.5130011573107994e-05,0.0154233351650429
246,TRPM5,300.844863404237,3.70262609566832,0.956090428157247,3.8726735323610497,0.000107647978855195,0.0219135547563485
171,TIMP4,222.44208063835097,3.7036347016295497,0.913297664178986,4.05523286316401,5.00843823579619e-05,0.0146412373798877
114,FAM86B1,502.554792949561,3.7159500492982596,0.87863560057015,4.22922773318879,2.3449488069622602e-05,0.0101586712626043
77,GLTP,474.897873339299,3.71620792286704,0.846458585760606,4.3903009377921896,1.13193896742205e-05,0.0072967978488395
295,IKBKAP,640.3916094796659,3.71720025424623,0.981795510507253,3.78612472196548,0.00015301489584127902,0.0259517717088923
113,MIR670HG,597.87109209781,3.72303633477759,0.87895188041521,4.23576809804292,2.27771757452594e-05,0.0100461331021701
124,MIR378D2,449.467594601279,3.72600520648463,0.8861288608078409,4.20481193117648,2.61299339889652e-05,0.0105128693727756
537,S100A14,609.214787265906,3.73832329885628,1.07673056628107,3.47192084624116,0.0005167486747819731,0.0482052692332327
149,HMGB1P1,415.675818349969,3.76373649393601,0.9147689958310958,4.114411956557991,3.8816767632232e-05,0.0130781426791254
161,SPTLC1P3,329.737779705929,3.7651534652901297,0.9220140371490849,4.08361837628002,4.43398258035133e-05,0.0136129920651808
112,ZSCAN31,591.852137299667,3.7742948731798194,0.8907329841949742,4.23729101779132,2.26232825422327e-05,0.0100461331021701
70,HOXC10,327.219050766053,3.7781762922495097,0.852139563489676,4.433752936874731,9.26067449004527e-06,0.00680774946703863
177,OPRM1,421.155649088824,3.7802764894155403,0.93778187073601,4.03108292811058,5.55204483775734e-05,0.0154233351650429
106,TIMM9,320.854941206819,3.7827466610622595,0.8872014854640129,4.2636838678013,2.01083886913389e-05,0.009300057321378041
208,CARD10,611.107762403629,3.78684652839995,0.9588898538216328,3.94919866271143,7.84132545937866e-05,0.0186913655972223
126,BAATP1,289.532633311157,3.78693737917519,0.9035231501120691,4.19130088554508,2.77359540497477e-05,0.0109377924772087
72,IGHVIII-51-1,306.387297268599,3.8026538212193595,0.860960133683831,4.41675946707168,1.00191615234554e-05,0.00680774946703863
269,RABAC1,548.231560201158,3.80392783855314,0.9929951868111869,3.83076160798797,0.000127747229884326,0.0237898461696808
169,DIP2B,216.049791188529,3.8049000630192,0.935380530398971,4.067756318806721,4.74679822529797e-05,0.0140718199624546
79,ZSCAN5D,616.340067835868,3.80625405486983,0.869311688057326,4.3784687439044605,1.19516077545414e-05,0.00755902177882405
150,TPRG1-AS1,749.850577596662,3.81978776109131,0.9300649053662491,4.1070120365278395,4.0081035043848606e-05,0.0131617677055193
39,LRRC8A,475.186957717524,3.82160137200776,0.820551593331465,4.65735659167018,3.2029538800334e-06,0.003927993269316079
91,HNRNPCL3,371.77413107602206,3.83042968194087,0.887163925004511,4.31761208270658,1.57726319515954e-05,0.00846072015931381
212,MRPS7P2,464.43076658508795,3.83206344893076,0.9721192253349019,3.9419685868372705,8.08155630119553e-05,0.0189882585224492
461,SLC26A1,450.304013249797,3.83262061307165,1.0787036370204302,3.55298756909547,0.000380882463057487,0.0414527080627565
156,DIRAS3,748.0411305224229,3.83896949288782,0.9386243875256769,4.08999546986819,4.31381614434114e-05,0.0136129920651808
48,LAPTM5,458.074856953292,3.85187149807077,0.8407785983832671,4.58131487347268,4.62061527797494e-06,0.00446786839984342
45,SNRPFP3,521.283326866394,3.8525817537450298,0.8347008496886049,4.6155239391241505,3.92104837641236e-06,0.00428596159596499
103,CBX3P4,249.92566164243098,3.8583832733589603,0.902324180241441,4.27604995837144,1.9023855033932102e-05,0.00919748514385712
119,RPL26P5,407.70113165584803,3.88132280520926,0.920059461525946,4.21855648196039,2.4587138249673398e-05,0.0101586712626043
220,DUX4L23,373.50184286868796,3.89172337810898,0.990680829778409,3.9283321743285002,8.5537010868831e-05,0.0194610246312022
62,RPL17P37,461.93633685268304,3.89615015937791,0.871346261597179,4.47141432871504,7.77039877456852e-06,0.0062016415997473
55,KCNAB1,322.159950796471,3.9023558362640296,0.8564782635951479,4.55628122993283,5.20672143104056e-06,0.00467498500489554
36,TRAJ56,375.438500652014,3.9037746637378596,0.821941496122899,4.74945562689313,2.0396494276495097e-06,0.00277177332085527
200,TMEM132D,743.895045828291,3.90410334773587,0.9855061755974829,3.9615209365572204,7.44738503277905e-05,0.0186299485986649
96,ZNF582,522.746437278923,3.91339752361155,0.909257480721649,4.303948668649509,1.6778055328251e-05,0.008697086597523579
56,TRN-GTT23-1,540.646023254947,3.92733550631742,0.8675504991411831,4.5269243810074595,5.9848343772832295e-06,0.005279358900424179
85,CEP70,439.73564761679495,3.93763521975658,0.9049559091663121,4.35119012967617,1.35400575447894e-05,0.00787857403721555
98,DEFB104A,331.266945162994,3.94441117469388,0.919789364499703,4.2883852835582,1.7997671023371302e-05,0.0090286331713196
16,BICC1,703.054454832005,3.9601946879223,0.7960414012845319,4.97486020391896,6.52947437348351e-07,0.00171748317882123
38,ACOT12,689.7524398888361,3.9803117637783396,0.852362611310154,4.66973998033567,3.01581211759341e-06,0.0038881551047362604
53,RRNAD1,584.458368111378,3.9840386764855404,0.872314579597563,4.56720404504021,4.94272819956399e-06,0.00457584419739405
197,PAMR1,469.870863512383,3.98853680972987,1.00247933150367,3.97867236199997,6.93011625300773e-05,0.0175986452180546
137,ITPKB-IT1,407.871543120557,4.0085810021724395,0.966226827590957,4.14869561443126,3.34375055671606e-05,0.0118528542384383
59,RNU5B-6P,347.73715261679,4.0128636286002095,0.894086668964708,4.48822666514739,7.18184937984003e-06,0.00607435119472874
33,ZNF723P,386.27696397102994,4.023427919335569,0.838852641238973,4.796346487498719,1.61585684531732e-06,0.00232417803448323
13,MIR2682,413.112167766352,4.02826333553366,0.80808888437763,4.98492605629161,6.19855137389227e-07,0.00171748317882123
50,ULK4P2,317.739412161483,4.04571384928081,0.8830649690498659,4.5814452968662,4.6177340164443395e-06,0.00446786839984342
40,VN1R102P,511.98540679899,4.05251531076612,0.869740465334714,4.6594535637784,3.17049907474397e-06,0.003927993269316079
60,DDX49,1045.13646319857,4.16588334970755,0.9291799911563009,4.48339760795257,7.346386101029939e-06,0.00607435119472874
10,GNA12,297.366998375015,4.18107307882259,0.81344627673948,5.1399498631692095,2.7481178655423396e-07,0.0012561646763394
216,RPL23AP74,458.615204084102,4.18858311855601,1.06356510179407,3.9382479845291205,8.20787415811751e-05,0.019099750724382
42,USP38,499.64906784032206,4.196759441928879,0.904159016327178,4.64161653663171,3.45693961722339e-06,0.0040376979899040795
26,TRE-CTC11-1,453.44674613637903,4.20067612258375,0.8595988952279631,4.88678632081041,1.02495229119221e-06,0.0018405580769084101
11,FARS2,286.323346940246,4.22058957067562,0.8269910042295,5.103549553852651,3.33341173750963e-07,0.0013967272964476802
18,NDUFA12P1,330.716616088677,4.23971235255533,0.8545705673900179,4.96121972174168,7.00518957006565e-07,0.00171748317882123
109,YIPF6,204.292886453606,4.242806916235399,0.997406267032064,4.25384024191118,2.10135248651933e-05,0.009605282215879871
35,VN1R3,550.359558354582,4.27488919388326,0.893801260042128,4.782818491083541,1.7285419938143902e-06,0.00241424499974948
29,ELAVL3,532.644126110809,4.29266997364356,0.885538921984552,4.847522640815599,1.2501276905967e-06,0.00209525568036309
76,C6orf1,570.826639159896,4.30099008788399,0.9780957095041379,4.39731004449907,1.0960073183203599e-05,0.00717842415804577
47,NEFLP1,387.278958188425,4.31554175464646,0.9376130501335141,4.60268951464779,4.17069756980211e-06,0.00442521254767745
5,MIR7112,476.72597461112997,4.32078963734609,0.7996164038031541,5.40357803666289,6.53245161488061e-08,0.000547430332746353
12,CCDC68,267.024017355092,4.32520029975689,0.8534688071644939,5.067789547138379,4.0246201765752296e-07,0.0015566302084490699
25,KCNIP4-IT1,562.032931027368,4.33196803386015,0.8843446584737791,4.89850647295858,9.656785812302731e-07,0.0018405580769084101
84,ATP5HP1,1260.2256768111802,4.39104110289217,1.00745305128128,4.35855655735783,1.3092309003688901e-05,0.0077446398707586095
9,TNFRSF19,543.664655399833,4.43060794443107,0.8571851546828531,5.16878753700574,2.3561756835906897e-07,0.00121619214115245
31,CFL1P7,524.702914728746,4.45111669065965,0.9252682986522329,4.810622710346019,1.50460795838179e-06,0.00232417803448323
6,COX8C,526.7509253019609,4.4662841414112195,0.8436673663954191,5.29389226051671,1.19739995107874e-07,0.0008600923848598559
80,MIR4800,513.980401706618,4.46996925331184,1.02272298047558,4.37065494630155,1.23874414640752e-05,0.00768954252166873
17,RAC1P8,251.66024279928902,4.53176206328259,0.912175358988255,4.9680820892914905,6.7618339336069e-07,0.00171748317882123
27,MRS2P2,409.153898168748,4.53662120855188,0.928016546148175,4.88851327854183,1.0160034585635e-06,0.0018405580769084101
54,WAC,399.434039060821,4.54429038134688,0.995558146626324,4.56456551206602,5.00529883766577e-06,0.00457584419739405
15,LINC00588,596.294156713834,4.57361616245825,0.9244172708671841,4.94756676080684,7.51469340985007e-07,0.00171748317882123
20,TRAV13-2,379.17296247529,4.58801445474249,0.9240667324670409,4.965025028542651,6.869221059265679e-07,0.00171748317882123
7,CNGB3,461.28531170119004,4.597195419691429,0.877298068326496,5.24017501652647,1.60424375059923e-07,0.0010082872502985
19,LINC00551,483.16725773835,4.6074274324178095,0.9276991152583609,4.96651053842458,6.81683504239522e-07,0.00171748317882123
43,ZNF736P1Y,662.2438632045549,4.666312622855759,1.0062997873656399,4.63709987962093,3.5333169896338502e-06,0.0040376979899040795
21,EEF1A1P31,760.8457398046801,4.88228711250476,0.9808018167797521,4.977852843436481,6.42935063353245e-07,0.00171748317882123
8,RPL31P22,601.969591206096,5.03500554763356,0.975042552556651,5.16388288329706,2.41879067869065e-07,0.00121619214115245
34,NLGN4Y,354.458087847814,5.08176639484469,1.05956187157447,4.79610160687775,1.6178324060164498e-06,0.00232417803448323
14,LINC01118,372.796207700679,5.08753905649512,1.02804668552479,4.94874321188835,7.46942139278494e-07,0.00171748317882123
1,RPL39P13,646.069381765278,5.23979234563946,0.8486069412960799,6.17458105826558,6.63391398640173e-10,1.66779914575133e-05
2,AKAP9,1784.18670050054,5.4208590981801,0.948780398959896,5.71350241227868,1.10674304296219e-08,0.00018549382314393998
4,LINC00692,1363.03391777766,5.63060085527864,1.0227912229846101,5.50513216064562,3.68891427472484e-08,0.000370964597294879
